,player_id,player_name,player_position,team_id,match_id,match_date,match_week,avg_passes,std_passes,avg_minsPlayed,ps_passes,std_ps_passes,ps_minsPlayed,avg_possession,ps_possession,target,is_sub,cheat_possession
40,c33x61zuxixolkkalsigc3q0a,D. Udogie,Defender,22doj4sgsocqpxw45h607udje,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,38.708333333333336,14.128230039816419,76.70833333333333,36.90909090909091,13.80908791669128,73.9090909090909,55.42162162162162,55.77222222222222,24.0,False,32.5
41,c5zmr0m17riujelm4up44etih,Richarlison,Striker,22doj4sgsocqpxw45h607udje,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,6.5,4.109089361965177,34.0,6.2,1.4832396974191326,40.6,55.42162162162162,55.77222222222222,5.0,True,32.5
42,cv1d56d42wujfuc4kt6bn53x0,M. Tel,Striker,22doj4sgsocqpxw45h607udje,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,17.416666666666668,11.88932548995361,69.16666666666667,16.8,14.078352176302452,67.8,55.42162162162162,55.77222222222222,14.0,False,32.5
43,dodddfi0l5i36vlgbaybhzeqy,M. van de Ven,Defender,22doj4sgsocqpxw45h607udje,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,64.25,23.386573459611782,79.33333333333333,51.142857142857146,18.243067828891164,73.28571428571429,55.42162162162162,55.77222222222222,26.0,False,32.5
44,dvj6rdi2k0td95oxldbj6e28l,D. Solanke,Striker,22doj4sgsocqpxw45h607udje,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,13.384615384615385,6.158421376144527,82.3076923076923,14.416666666666666,6.052172162024794,83.25,55.42162162162162,55.77222222222222,5.0,False,32.5
45,h12c7ocq35slzrop3ltnrsnp,G. Vicario,Goalkeeper,22doj4sgsocqpxw45h607udje,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,31.47826086956522,10.633863426967606,90.0,26.272727272727273,7.029806670043055,90.0,55.42162162162162,55.77222222222222,30.0,False,32.5
46,192qpmicfd10d7mutv5y762qy,Y. Ayari,Midfielder,e5p0ehyguld7egzhiedpdnc3w,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,26.696969696969695,15.531188075298779,58.21212121212121,24.9375,15.030940312125075,55.4375,52.16486486486486,51.77777777777778,19.0,False,67.5
47,2gj7h5fxuh4y0tbp6j308yk4q,J. van Hecke,Defender,e5p0ehyguld7egzhiedpdnc3w,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,66.0909090909091,23.029008386657193,86.93939393939394,58.588235294117645,24.693265335738335,84.05882352941177,52.16486486486486,51.77777777777778,84.0,False,67.5
48,3wwi5vf2l1qbz7e5zdjoy8yga,B. Verbruggen,Goalkeeper,e5p0ehyguld7egzhiedpdnc3w,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,33.114285714285714,7.015828442849482,90.0,34.23529411764706,7.964996953583111,90.0,52.16486486486486,51.77777777777778,28.0,False,67.5
49,3xqbru6q5dvtrhv6coe7retp1,J. Milner,Midfielder,e5p0ehyguld7egzhiedpdnc3w,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,21.666666666666668,17.09775813764288,57.333333333333336,17.5,21.920310216782973,49.5,52.16486486486486,51.77777777777778,1.0,True,67.5
50,50lnmkk33eoivv4ksly77hkpg,Y. Minteh,Midfielder,e5p0ehyguld7egzhiedpdnc3w,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,13.419354838709678,7.5311539334880475,56.516129032258064,12.266666666666667,7.77786848019675,53.0,52.16486486486486,51.77777777777778,28.0,False,67.5
51,672cwl9zj2d6lce6jda350vvu,M. Wieffer,Defender,e5p0ehyguld7egzhiedpdnc3w,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,25.125,20.356202985822282,38.25,28.76923076923077,22.672133579035762,44.84615384615385,52.16486486486486,51.77777777777778,44.0,False,67.5
52,6o9mxqdmxip6ik6w6zgd7k8ut,A. Webster,Defender,e5p0ehyguld7egzhiedpdnc3w,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,46.76923076923077,28.781226074630215,61.38461538461539,54.166666666666664,19.17724345850223,67.33333333333333,52.16486486486486,51.77777777777778,113.0,False,67.5
53,90wsjxdc3ibvah5gm9tnsjwbu,B. Gruda,Striker,e5p0ehyguld7egzhiedpdnc3w,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,9.65,7.679603882328416,30.25,8.25,5.365231988061121,26.375,52.16486486486486,51.77777777777778,19.0,False,67.5
54,acg898oezqn7590ue8x8aik89,Igor Julio,Defender,e5p0ehyguld7egzhiedpdnc3w,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,55.75,23.641738899281883,75.08333333333333,43.142857142857146,22.865028401677613,69.14285714285714,52.16486486486486,51.77777777777778,44.0,False,67.5
55,ai5p5wgft6c09bjbldz9sfeac,S. Adingra,Midfielder,e5p0ehyguld7egzhiedpdnc3w,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,11.5,6.994706993572063,37.357142857142854,10.384615384615385,6.970634374986511,30.923076923076923,52.16486486486486,51.77777777777778,10.0,False,67.5
56,aititrd343hal6ount0dp5zze,K. Mitoma,Midfielder,e5p0ehyguld7egzhiedpdnc3w,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,24.62857142857143,9.59805652596557,73.22857142857143,22.333333333333332,8.338429814102046,69.55555555555556,52.16486486486486,51.77777777777778,28.0,True,67.5
57,bh20puvz2w21mnag7ul1g3c9h,J. Veltman,Defender,e5p0ehyguld7egzhiedpdnc3w,e7i2wj9yoz8oc8w6kaknkt3bo,2025-05-25,38,37.4,19.94835437085634,83.4,34.666666666666664,15.700318468107582,83.88888888888889,52.16486486486486,51.77777777777778,26.0,True,67.5
